0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.88E+00,2.89E+00,1.79E+00,4.89E+02,4.51E+02,1.08E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.87E+00,2.86E+00,1.76E+00,4.19E+02,4.58E+02,1.14E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.92E+00,2.86E+00,1.72E+00,1.10E+01,5.12E+02,1.02E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66E+00,4.92E+00,2.83E+00,1.75E+00,4.29E+02,5.31E+02,1.14E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.86E+00,2.80E+00,1.70E+00,4.66E+02,5.11E+02,1.09E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.92E+00,1.74E+00,5.07E+02,3.80E+02,1.11E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.83E+00,1.78E+00,4.52E+02,5.05E+02,1.06E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.90E+00,2.88E+00,1.73E+00,4.32E+02,4.71E+02,9.63E+02,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.94E+00,2.90E+00,1.73E+00,4.83E+02,4.99E+02,1.01E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.91E+00,2.57E+00,1.70E+00,4.22E+02,5.10E+02,1.02E+03,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.80E+00,1.70E+00,4.94E+02,4.49E+02,1.05E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.87E+00,2.77E+00,1.74E+00,4.84E+02,4.32E+02,9.90E+02,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.92E+00,2.85E+00,1.83E+00,4.47E+02,5.28E+02,1.07E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.91E+00,2.93E+00,1.77E+00,4.59E+02,4.39E+02,8.55E+02,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.92E+00,2.82E+00,1.71E+00,4.87E+02,4.93E+02,1.09E+03,1.99E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.87E+00,1.68E+00,4.91E+02,4.27E+02,1.12E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.90E+00,2.92E+00,1.70E+00,4.32E+02,5.04E+02,1.09E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.93E+00,2.83E+00,1.72E+00,4.32E+02,4.74E+02,1.08E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66E+00,4.91E+00,2.82E+00,1.74E+00,4.55E+02,4.63E+02,9.72E+02,1.87E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.84E+00,1.69E+00,4.80E+02,4.88E+02,9.57E+02,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.84E+00,1.73E+00,4.70E+02,5.24E+02,1.09E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.88E+00,2.86E+00,1.69E+00,4.86E+02,4.27E+02,9.93E+02,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E+00,4.92E+00,2.88E+00,1.73E+00,4.49E+02,5.15E+02,1.01E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.89E+00,2.85E+00,1.69E+00,4.53E+02,5.19E+02,1.03E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.89E+00,2.66E+00,1.67E+00,4.61E+02,5.26E+02,1.09E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.93E+00,2.63E+00,1.70E+00,4.73E+02,4.36E+02,1.04E+03,1.87E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.93E+00,2.84E+00,1.72E+00,4.65E+02,4.72E+02,1.04E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66E+00,4.93E+00,2.67E+00,1.67E+00,4.56E+02,3.84E+02,9.38E+02,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.88E+00,2.86E+00,1.72E+00,4.43E+02,4.83E+02,1.01E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.87E+00,2.83E+00,1.72E+00,4.35E+02,4.39E+02,1.11E+03,1.88E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.87E+00,2.62E+00,1.76E+00,4.37E+02,4.20E+02,1.06E+03,1.21E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.86E+00,2.88E+00,1.74E+00,4.92E+02,4.61E+02,1.06E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.87E+00,2.91E+00,1.72E+00,4.92E+02,4.60E+02,1.11E+03,1.88E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.87E+00,2.93E+00,1.78E+00,4.81E+02,4.62E+02,1.17E+03,1.09E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.90E+00,2.84E+00,1.74E+00,4.34E+02,5.08E+02,1.10E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.88E+00,2.68E+00,1.71E+00,4.85E+02,4.38E+02,1.13E+03,1.68E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.90E+00,2.86E+00,1.73E+00,4.61E+02,4.78E+02,9.73E+02,1.87E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.89E+00,2.77E+00,1.73E+00,5.07E+02,5.23E+02,1.07E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.94E+00,2.86E+00,1.70E+00,4.38E+02,4.15E+02,1.08E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.56E+00,4.94E+00,2.83E+00,1.73E+00,4.49E+02,5.30E+02,1.08E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.91E+00,2.88E+00,1.72E+00,4.74E+02,4.23E+02,1.05E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.58E+00,1.67E+00,4.89E+02,5.23E+02,1.07E+03,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.68E+00,4.89E+00,2.82E+00,1.74E+00,4.96E+02,5.08E+02,9.94E+02,1.65E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.90E+00,2.85E+00,1.70E+00,4.83E+02,4.95E+02,1.09E+03,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.91E+00,2.87E+00,1.75E+00,4.91E+02,4.88E+02,1.10E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.94E+00,2.87E+00,1.74E+00,4.43E+02,4.95E+02,1.14E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.93E+00,2.87E+00,1.74E+00,4.40E+02,5.03E+02,1.09E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.96E+00,1.72E+00,4.40E+02,5.25E+02,1.11E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.88E+00,2.81E+00,1.72E+00,4.22E+02,5.15E+02,1.08E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.88E+00,2.87E+00,1.72E+00,5.06E+02,4.53E+02,1.10E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.91E+00,2.90E+00,1.78E+00,4.72E+02,4.80E+02,1.08E+03,1.68E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.91E+00,2.85E+00,1.81E+00,4.65E+02,5.29E+02,1.14E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.88E+00,2.87E+00,1.70E+00,2.72E+02,4.83E+02,1.06E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.64E+00,1.74E+00,4.85E+02,5.15E+02,1.01E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.90E+00,2.86E+00,1.68E+00,4.45E+02,4.25E+02,1.13E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.93E+00,2.83E+00,1.75E+00,4.67E+02,4.79E+02,1.10E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.94E+00,2.83E+00,1.72E+00,4.62E+02,5.07E+02,1.01E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.94E+00,2.86E+00,1.81E+00,5.32E+02,4.95E+02,1.09E+03,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.94E+00,2.87E+00,1.72E+00,4.78E+02,4.82E+02,1.06E+03,1.67E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.91E+00,2.61E+00,1.75E+00,4.45E+02,5.05E+02,1.06E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.93E+00,2.59E+00,1.70E+00,4.72E+02,4.48E+02,1.03E+03,1.86E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.79E+00,1.71E+00,4.87E+02,4.42E+02,1.08E+03,1.90E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.90E+00,2.83E+00,1.73E+00,4.55E+02,4.45E+02,1.07E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.95E+00,2.91E+00,1.70E+00,4.74E+02,4.42E+02,1.13E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.96E+00,2.85E+00,1.73E+00,4.72E+02,4.89E+02,1.10E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.94E+00,2.86E+00,1.72E+00,4.60E+02,5.02E+02,1.11E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.92E+00,2.85E+00,1.75E+00,4.81E+02,5.00E+02,1.06E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.88E+00,2.89E+00,1.76E+00,5.29E+02,5.05E+02,1.14E+03,1.73E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.87E+00,2.84E+00,1.75E+00,4.81E+02,5.13E+02,2.50E+02,1.70E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.90E+00,2.89E+00,1.77E+00,4.53E+02,4.83E+02,1.06E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.91E+00,2.90E+00,1.76E+00,4.47E+02,5.41E+02,9.50E+02,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.90E+00,2.82E+00,1.73E+00,4.64E+02,4.93E+02,1.15E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.90E+00,2.80E+00,1.73E+00,4.67E+02,5.11E+02,1.08E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.90E+00,2.87E+00,1.72E+00,4.40E+02,5.33E+02,9.52E+02,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.90E+00,2.89E+00,1.71E+00,4.88E+02,4.88E+02,1.00E+03,1.66E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.87E+00,1.71E+00,4.32E+02,4.96E+02,1.00E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.91E+00,2.88E+00,1.70E+00,5.17E+02,5.19E+02,9.79E+02,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.93E+00,2.86E+00,1.71E+00,4.83E+02,4.71E+02,9.65E+02,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.88E+00,2.85E+00,1.70E+00,4.73E+02,4.72E+02,9.85E+02,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.89E+00,2.84E+00,1.73E+00,4.65E+02,4.75E+02,1.06E+03,1.82E+03
